ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-8043,printMessage,Buffer overflow in printMessage(),Incorrect system behaviour or safety-function failure originating in printMessage (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,162
FMEA-2606,Opt,State corruption in Opt(),Incorrect system behaviour or safety-function failure originating in Opt (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4725
FMEA-8039,printReconstructedExpression,Buffer overflow in printReconstructedExpression(),Incorrect system behaviour or safety-function failure originating in printReconstructedExpression (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,155
FMEA-8035,printOriginalExpression,Buffer overflow in printOriginalExpression(),Incorrect system behaviour or safety-function failure originating in printOriginalExpression (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,149
FMEA-2611,Opt,Buffer overflow in Opt(),Incorrect system behaviour or safety-function failure originating in Opt (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4731
FMEA-8031,printExpressionWas,Buffer overflow in printExpressionWas(),Incorrect system behaviour or safety-function failure originating in printExpressionWas (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,139
FMEA-2615,Opt,Buffer overflow in Opt(),Incorrect system behaviour or safety-function failure originating in Opt (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4735
FMEA-8063,libIdentify,Buffer overflow in libIdentify(),Incorrect system behaviour or safety-function failure originating in libIdentify (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,26
FMEA-8023,printResultType,Buffer overflow in printResultType(),Incorrect system behaviour or safety-function failure originating in printResultType (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,128
FMEA-2619,CATCH_MOVE,Buffer overflow in CATCH_MOVE(),Incorrect system behaviour or safety-function failure originating in CATCH_MOVE (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4759
FMEA-8019,printSourceInfo,Buffer overflow in printSourceInfo(),Incorrect system behaviour or safety-function failure originating in printSourceInfo (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,123
FMEA-2623,isMatch,Buffer overflow in isMatch(),Incorrect system behaviour or safety-function failure originating in isMatch (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4764
FMEA-8015,print,Buffer overflow in print(),Incorrect system behaviour or safety-function failure originating in print (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,49
FMEA-8010,AssertionPrinter,State corruption in AssertionPrinter(),Incorrect system behaviour or safety-function failure originating in AssertionPrinter (class),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.cpp,36
FMEA-2626,ExeName,State corruption in ExeName(),Incorrect system behaviour or safety-function failure originating in ExeName (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4776
FMEA-8007,listTags,Buffer overflow in listTags(),Incorrect system behaviour or safety-function failure originating in listTags (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,65
FMEA-8003,listTests,Buffer overflow in listTests(),Incorrect system behaviour or safety-function failure originating in listTests (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,64
FMEA-2631,ExeName,Buffer overflow in ExeName(),Incorrect system behaviour or safety-function failure originating in ExeName (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4782
FMEA-7999,listListeners,Buffer overflow in listListeners(),Incorrect system behaviour or safety-function failure originating in listListeners (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,63
FMEA-2635,ExeName,Buffer overflow in ExeName(),Incorrect system behaviour or safety-function failure originating in ExeName (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4785
FMEA-7995,listReporters,Buffer overflow in listReporters(),Incorrect system behaviour or safety-function failure originating in listReporters (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,62
FMEA-8099,applies,Buffer overflow in applies(),Incorrect system behaviour or safety-function failure originating in applies (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,44
FMEA-8131,cmp,Buffer overflow in cmp(),Incorrect system behaviour or safety-function failure originating in cmp (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,110
FMEA-2551,isContainer,Buffer overflow in isContainer(),Incorrect system behaviour or safety-function failure originating in isContainer (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4599
FMEA-8127,extractFilenamePart,Buffer overflow in extractFilenamePart(),Incorrect system behaviour or safety-function failure originating in extractFilenamePart (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,104
FMEA-8123,sizeOfExtraTags,Buffer overflow in sizeOfExtraTags(),Incorrect system behaviour or safety-function failure originating in sizeOfExtraTags (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,101
FMEA-2555,BoundFlagLambda,Buffer overflow in BoundFlagLambda(),Incorrect system behaviour or safety-function failure originating in BoundFlagLambda (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4613
FMEA-8119,extractFilenamePart,Buffer overflow in extractFilenamePart(),Incorrect system behaviour or safety-function failure originating in extractFilenamePart (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,83
FMEA-2559,setFlag,Buffer overflow in setFlag(),Incorrect system behaviour or safety-function failure originating in setFlag (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4616
FMEA-8115,enforceNotReservedTag,Buffer overflow in enforceNotReservedTag(),Incorrect system behaviour or safety-function failure originating in enforceNotReservedTag (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,71
FMEA-2562,ParserBase,State corruption in ParserBase(),Incorrect system behaviour or safety-function failure originating in ParserBase (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4624
FMEA-8111,parseSpecialTag,Buffer overflow in parseSpecialTag(),Incorrect system behaviour or safety-function failure originating in parseSpecialTag (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,67
FMEA-8107,isReservedTag,Buffer overflow in isReservedTag(),Incorrect system behaviour or safety-function failure originating in isReservedTag (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,66
FMEA-2567,parse,Buffer overflow in parse(),Incorrect system behaviour or safety-function failure originating in parse (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4633
FMEA-8103,parseSpecialTag,Buffer overflow in parseSpecialTag(),Incorrect system behaviour or safety-function failure originating in parseSpecialTag (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,50
FMEA-2570,ComposableParserImpl,State corruption in ComposableParserImpl(),Incorrect system behaviour or safety-function failure originating in ComposableParserImpl (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4637
FMEA-2638,Parser,State corruption in Parser(),Incorrect system behaviour or safety-function failure originating in Parser (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4801
FMEA-8094,RegistrarForTagAliases,State corruption in RegistrarForTagAliases(),Incorrect system behaviour or safety-function failure originating in RegistrarForTagAliases (class),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_tag_alias_autoregistrar.hpp,17
FMEA-2574,ParserRefImpl,State corruption in ParserRefImpl(),Incorrect system behaviour or safety-function failure originating in ParserRefImpl (class),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4645
FMEA-8091,runInternal,Buffer overflow in runInternal(),Incorrect system behaviour or safety-function failure originating in runInternal (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,52
FMEA-8087,cli,Buffer overflow in cli(),Incorrect system behaviour or safety-function failure originating in cli (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,48
FMEA-2579,ParserRefImpl,Buffer overflow in ParserRefImpl(),Incorrect system behaviour or safety-function failure originating in ParserRefImpl (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4652
FMEA-8083,run,Buffer overflow in run(),Incorrect system behaviour or safety-function failure originating in run (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,45
FMEA-8079,run,Buffer overflow in run(),Incorrect system behaviour or safety-function failure originating in run (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,36
FMEA-2583,optional,Buffer overflow in optional(),Incorrect system behaviour or safety-function failure originating in optional (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4686
FMEA-8075,useConfigData,Buffer overflow in useConfigData(),Incorrect system behaviour or safety-function failure originating in useConfigData (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,33
FMEA-2587,required,Buffer overflow in required(),Incorrect system behaviour or safety-function failure originating in required (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4691
FMEA-8071,applyCommandLine,Buffer overflow in applyCommandLine(),Incorrect system behaviour or safety-function failure originating in applyCommandLine (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,30
FMEA-8067,applyCommandLine,Buffer overflow in applyCommandLine(),Incorrect system behaviour or safety-function failure originating in applyCommandLine (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/catch_session.hpp,28
FMEA-2591,isOptional,Buffer overflow in isOptional(),Incorrect system behaviour or safety-function failure originating in isOptional (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4696
FMEA-7887,testRunStarting,Buffer overflow in testRunStarting(),Incorrect system behaviour or safety-function failure originating in testRunStarting (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.hpp,27
FMEA-7919,addReporter,Buffer overflow in addReporter(),Incorrect system behaviour or safety-function failure originating in addReporter (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,35
FMEA-2687,applyCommandLine,Buffer overflow in applyCommandLine(),Incorrect system behaviour or safety-function failure originating in applyCommandLine (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4930
FMEA-7915,addListener,Buffer overflow in addListener(),Incorrect system behaviour or safety-function failure originating in addListener (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,34
FMEA-2691,useConfigData,Buffer overflow in useConfigData(),Incorrect system behaviour or safety-function failure originating in useConfigData (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4933
FMEA-7911,updatePreferences,Buffer overflow in updatePreferences(),Incorrect system behaviour or safety-function failure originating in updatePreferences (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_multi.hpp,29
FMEA-7907,skipTest,Buffer overflow in skipTest(),Incorrect system behaviour or safety-function failure originating in skipTest (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_automake.hpp,33
FMEA-2695,run,Buffer overflow in run(),Incorrect system behaviour or safety-function failure originating in run (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4936
FMEA-7903,testCaseEnded,Buffer overflow in testCaseEnded(),Incorrect system behaviour or safety-function failure originating in testCaseEnded (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_automake.hpp,32
FMEA-2699,run,Buffer overflow in run(),Incorrect system behaviour or safety-function failure originating in run (function),8,4,5,160,high,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,4945
FMEA-7899,testRunEnded,Buffer overflow in testRunEnded(),Incorrect system behaviour or safety-function failure originating in testRunEnded (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.hpp,33
FMEA-7895,sectionEnded,Buffer overflow in sectionEnded(),Incorrect system behaviour or safety-function failure originating in sectionEnded (function),8,4,5,160,high,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_compact.hpp,31
